LBFT X,LBFT Y,LBFT Z,LLAN X,LLAN Y,LLAN Z,LMAN X,LMAN Y,LMAN Z,RBFT X,RBFT Y,RBFT Z,RLAN X,RLAN Y,RLAN Z,RMAN X,RMAN Y,RMAN Z
-980.6964111,84.28105164,-751.4677124,-924.0110474,119.2509003,-796.1276245,-896.536499,112.5753555,-720.8964233,-968.6605225,88.28717804,-476.1804199,-921.7420044,124.7815247,-433.8422852,-882.1196289,117.6361542,-503.4023132
-980.7103271,84.26822662,-751.4664307,-924.0736084,119.2701721,-796.1020508,-896.5475464,112.5813065,-720.9031372,-968.6612549,88.28762054,-476.1859131,-921.7224121,124.7916031,-433.8157959,-882.1256714,117.6482162,-503.3866577
-980.7190552,84.27322388,-751.4733276,-924.0370483,119.2621536,-796.1204834,-896.5374146,112.582962,-720.9071655,-968.6525269,88.27402496,-476.1716614,-921.718689,124.801651,-433.8031616,-882.149231,117.6339798,-503.4175415
-980.720459,84.27125549,-751.4766846,-924.0747681,119.2448196,-796.1228638,-896.5418091,112.5586624,-720.9121094,-968.6495361,88.26694489,-476.1902771,-921.7124634,124.7777557,-433.8253784,-882.1400757,117.6275635,-503.4078064
-980.7184448,84.26091766,-751.456543,-924.0438232,119.2587662,-796.1088867,-896.5333252,112.5656815,-720.9005737,-968.682373,88.26999664,-476.1690369,-921.72229,124.7835388,-433.8110046,-882.1537476,117.6402817,-503.4003601
-980.7084351,84.26211548,-751.4629517,-924.0790405,119.2411957,-796.1051636,-896.5443726,112.5620651,-720.8988647,-968.6350708,88.266716,-476.1864929,-921.8966675,124.9616547,-433.3893127,-882.1152344,117.6416016,-503.3771667
-980.6953125,84.26283264,-751.4691162,-924.034729,119.2427826,-796.1074829,-896.5375366,112.5665359,-720.899353,-968.6420898,88.24143982,-476.1953735,-921.7507935,124.7954712,-433.7732544,-882.1488037,117.6258469,-503.3743286
-980.7047119,84.26561737,-751.4697266,-924.0693359,119.2652588,-796.1206055,-896.5419312,112.5562363,-720.8943481,-968.6384277,88.24623108,-476.1845093,-921.914978,124.9676819,-433.3750916,-882.1258545,117.6352921,-503.3934326
-980.7058105,84.26925659,-751.4692383,-924.0722046,119.2598724,-796.119751,-896.5361938,112.5553131,-720.8902588,-968.6262207,88.24171448,-476.1846313,-921.7485962,124.8109665,-433.7244263,-882.1537476,117.6410675,-503.400238
-980.7123413,84.27463531,-751.4693604,-924.0786133,119.2673645,-796.1343384,-896.5374756,112.564064,-720.9018555,-968.6524048,88.25735474,-476.1788025,-921.7539673,124.7995682,-433.7469788,-882.1652222,117.6256943,-503.4040527
-980.6948853,84.25769806,-751.4707031,-924.093689,119.2577286,-796.104248,-896.5297852,112.5416107,-720.8934326,-968.6502075,88.23796082,-476.1958923,-921.7370605,124.8022308,-433.7462769,-882.1412354,117.6362076,-503.3800964
-980.7060547,84.2647171,-751.4766235,-924.0355225,119.2440796,-796.1039429,-896.5512695,112.5611877,-720.8962402,-968.6524658,88.26225281,-476.1758423,-921.7611084,124.796402,-433.7304077,-882.1565552,117.6179886,-503.3838501
-980.6994629,84.26798248,-751.4653931,-924.0261841,119.2396088,-796.1029053,-896.541626,112.5689468,-720.8954468,-968.6645508,88.26125336,-476.1769714,-921.7584839,124.8016586,-433.7398071,-882.1278687,117.632309,-503.371582
-980.713623,84.26998901,-751.4659424,-924.0871582,119.2658386,-796.1255493,-896.5585327,112.5691452,-720.9042969,-968.6592407,88.25736237,-476.1862793,-921.7283936,124.811821,-433.7399292,-882.1430664,117.6276474,-503.3871765
-980.71521,84.2733078,-751.4797974,-924.0775757,119.2650833,-796.1195068,-896.5432739,112.5524902,-720.907959,-968.6636963,88.27577209,-476.1860962,-921.7362671,124.7873535,-433.7666931,-882.1311646,117.6423492,-503.3889771
-980.7094727,84.248703,-751.4822998,-924.0272827,119.2567368,-796.1130371,-896.5479126,112.5531158,-720.8914795,-968.6556396,88.25590515,-476.2008667,-921.7258911,124.7796249,-433.7721558,-882.164978,117.6426239,-503.4057922
-980.6953125,84.26101685,-751.4665527,-924.019043,119.2447205,-796.1049194,-896.552124,112.5543976,-720.8845215,-968.6679688,88.26689911,-476.1799316,-921.9188843,124.9748383,-433.3850098,-882.1402588,117.6300354,-503.3582153
-980.6971436,84.2565155,-751.4692993,-924.0979614,119.2505798,-796.1063232,-896.5616455,112.5467453,-720.8812866,-968.6465454,88.25888062,-476.2000122,-921.7637939,124.8097687,-433.7194214,-882.1228027,117.6279221,-503.3565063
-980.7078857,84.24889374,-751.4678345,-924.0881958,119.2718124,-796.1132202,-896.5477905,112.5611572,-720.8649902,-968.6398926,88.25902557,-476.1695557,-921.7478638,124.806221,-433.7079773,-882.1560059,117.6388016,-503.366333
-980.7064819,84.26055908,-751.4570923,-924.0809937,119.2393951,-796.1010132,-896.538147,112.5369568,-720.8768921,-968.663269,88.25324249,-476.1863403,-921.7476807,124.7964783,-433.7121582,-882.1607056,117.6433258,-503.3493347
-980.7218628,84.27727509,-751.4619751,-924.0570068,119.2494965,-796.1123047,-896.5338135,112.5261459,-720.8728027,-968.6574707,88.25434113,-476.1663818,-921.7546997,124.8036652,-433.6931763,-882.1685791,117.6346817,-503.3607178
-980.7255859,84.2723465,-751.4701538,-924.0424194,119.2500763,-796.086731,-896.5379639,112.551506,-720.8815308,-968.6560669,88.25635529,-476.1598816,-921.7539673,124.7725296,-433.7070618,-882.1433105,117.6464462,-503.3699036
-980.7086792,84.27014923,-751.4668579,-924.0770264,119.2296143,-796.0701904,-896.5392456,112.5393982,-720.8779297,-968.6738281,88.25763702,-476.1611938,-921.914856,124.9730377,-433.3115845,-882.1447144,117.6478577,-503.3581543
-980.696167,84.25978088,-751.4557495,-924.0332642,119.2467346,-796.0788574,-896.5484619,112.5405884,-720.8743286,-968.6690063,88.26019287,-476.1473083,-921.9147949,124.9598999,-433.3270264,-882.1212769,117.6560822,-503.3425903
-980.7080688,84.26067352,-751.4667969,-924.0604858,119.2423401,-796.1151733,-896.5379028,112.5402908,-720.8726196,-968.664856,88.25530243,-476.1751709,-921.7676392,124.7928543,-433.6847534,-882.1485596,117.6443329,-503.3373108
-980.7356567,84.26133728,-751.4541016,-924.0578613,119.2412949,-796.1243896,-896.5523071,112.5523682,-720.8844604,-968.6647949,88.26726532,-476.1628418,-921.9172974,124.9702606,-433.3230591,-882.1266479,117.6361542,-503.3606567
-980.7151489,84.24523926,-751.461792,-924.0380249,119.2382584,-796.119873,-896.5314331,112.5506439,-720.8789063,-968.6587524,88.25937653,-476.1750183,-921.7649536,124.7923279,-433.6894836,-882.1722412,117.6239014,-503.3780212
-980.7279053,84.26043701,-751.4710693,-924.0664673,119.2288895,-796.1054688,-896.5421753,112.5438995,-720.8758545,-968.6558228,88.25143433,-476.1824951,-921.7591553,124.7875061,-433.6886597,-882.1622314,117.6379547,-503.3646545
-980.7102051,84.24824524,-751.4799194,-924.1077271,119.2421417,-796.1097412,-896.5473633,112.5478668,-720.8720093,-968.6541138,88.23034668,-476.1859741,-921.7806396,124.7849426,-433.6981201,-882.137085,117.6338348,-503.3527832
-980.7037964,84.24848938,-751.4700317,-924.0908813,119.2588577,-796.1102295,-896.5397949,112.5433426,-720.8867798,-968.6730957,88.25521851,-476.1884155,-921.7671509,124.788147,-433.7022705,-882.1325073,117.6363525,-503.366272
-980.7211914,84.26950073,-751.4584351,-924.0817871,119.2287674,-796.1185913,-896.5473022,112.5546265,-720.8832397,-968.6586304,88.24232483,-476.1932983,-921.7739868,124.79599,-433.7124023,-882.1357422,117.6280289,-503.3656616
-980.7113037,84.25602722,-751.4885864,-924.0655518,119.2369537,-796.133606,-896.5534058,112.5527039,-720.8908081,-968.6630859,88.25756836,-476.1846924,-921.7664185,124.7721024,-433.7297974,-882.1385498,117.6350021,-503.3722229
-980.7145996,84.26022339,-751.467041,-924.0848389,119.2241287,-796.1399536,-896.5539551,112.5453262,-720.8996582,-968.6697998,88.25656128,-476.1672363,-921.7807617,124.7846298,-433.7062378,-882.1322021,117.6302032,-503.3561401
-980.7322388,84.26042175,-751.4782715,-924.1202393,119.2379074,-796.1369629,-896.5615845,112.5508575,-720.8905029,-968.6896973,88.25713348,-476.1847229,-921.7545166,124.7854309,-433.7174377,-882.1398315,117.6325455,-503.3682251
-980.71875,84.25045013,-751.4674683,-924.1012573,119.2222137,-796.1124268,-896.5545044,112.5408936,-720.9026489,-968.6569824,88.24996185,-476.1815796,-921.9315186,124.9557266,-433.3447266,-882.1502075,117.649147,-503.3740845
-980.7203369,84.25543976,-751.4842529,-924.104248,119.2468567,-796.1397095,-896.55896,112.536438,-720.8949585,-968.6567993,88.24968719,-476.1858521,-921.7769775,124.7909775,-433.6716309,-882.144104,117.6321793,-503.3689575
-980.7229004,84.25476074,-751.4955444,-924.0759277,119.2250061,-796.1328735,-896.5673218,112.517395,-720.8991089,-968.6505737,88.24900818,-476.1770935,-921.7687378,124.7668915,-433.6838379,-882.1460571,117.619606,-503.3534546
-980.7211914,84.23221588,-751.4770508,-924.0942993,119.2324142,-796.128418,-896.5699463,112.5179977,-720.9005737,-968.6644897,88.23486328,-476.1542664,-921.7603149,124.7790375,-433.6751404,-882.147522,117.6260147,-503.3564453
-980.7255859,84.23690033,-751.463623,-924.1137695,119.2358856,-796.1424561,-896.583313,112.5322647,-720.8956299,-968.6885376,88.24778748,-476.1504822,-921.7609253,124.7652206,-433.6843262,-882.1809692,117.6249847,-503.3683472
-980.7350464,84.2556076,-751.4785156,-924.1200562,119.2172623,-796.1412354,-896.5695801,112.5298004,-720.8885498,-968.6720581,88.22796631,-476.1828003,-921.7518921,124.7805328,-433.684021,-882.1802979,117.6433411,-503.3669128
-980.7360229,84.24769592,-751.4675903,-924.128479,119.235466,-796.1350708,-896.5707397,112.5355072,-720.8899536,-968.684082,88.24196625,-476.1562805,-921.7557373,124.7650757,-433.6907959,-882.1873779,117.6258698,-503.3760376
-980.7435913,84.2276001,-751.4697876,-924.0913086,119.1983948,-796.1124268,-896.5750122,112.5157166,-720.8970947,-968.6735229,88.20360565,-476.1560669,-921.9200439,124.9388504,-433.3511963,-882.1889648,117.6158447,-503.3645935
-980.7341309,84.25505066,-751.4593506,-924.0587158,119.1759262,-796.0992432,-896.5924683,112.5305786,-720.8903198,-968.6660767,88.22040558,-476.1726074,-921.7781372,124.7532959,-433.690033,-882.1643677,117.6184769,-503.3497009
-980.7363281,84.24899292,-751.4699097,-924.0911865,119.1938324,-796.1253662,-896.5715332,112.5120926,-720.9024048,-968.6674194,88.24261475,-476.1690369,-921.7822266,124.7604065,-433.6890869,-882.1779785,117.6334,-503.367981
-980.7310181,84.23445129,-751.4661255,-924.0926514,119.1968536,-796.1242065,-896.5892944,112.5166702,-720.8956299,-968.6886597,88.22143555,-476.1672363,-921.9342041,124.9536057,-433.3287659,-882.1812134,117.6364822,-503.3634033
-980.7321167,84.2477417,-751.4700928,-924.1113892,119.1966934,-796.114502,-896.5707397,112.531723,-720.9049072,-968.7059326,88.24333954,-476.1299133,-921.7653198,124.7682877,-433.6795044,-882.2106323,117.6201859,-503.3573914
-980.7545776,84.26287842,-751.4676514,-924.1104126,119.1855011,-796.1155396,-896.5774536,112.5286255,-720.9024658,-968.6705933,88.20563507,-476.1405334,-921.7754517,124.7901611,-433.655365,-882.2006836,117.6312714,-503.3589478
-980.7404175,84.24542236,-751.4728394,-924.1341553,119.1745453,-796.1162109,-896.5769653,112.5199051,-720.9016113,-968.6831055,88.22444916,-476.1481934,-921.8010254,124.7639084,-433.6663818,-882.2266235,117.623436,-503.3493347
-980.7449951,84.24151611,-751.4779053,-924.1222534,119.1825485,-796.1189575,-896.6039429,112.5223083,-720.9061279,-968.6868896,88.2070694,-476.1661682,-921.8127441,124.7550125,-433.6620789,-882.2119751,117.6057053,-503.3585205
-980.7350464,84.23696136,-751.4840698,-924.1445313,119.1854782,-796.0947266,-896.598999,112.5205612,-720.901001,-968.682251,88.21411133,-476.1568909,-921.8139648,124.7436829,-433.6778259,-882.2248535,117.6010666,-503.3570251
-980.7305908,84.21382904,-751.4871826,-924.1224365,119.2032471,-796.1201172,-896.6001587,112.5039597,-720.9095459,-968.6919556,88.18900299,-476.1516418,-921.8148193,124.7328339,-433.6679688,-882.2177124,117.5963516,-503.3486328
-980.7508545,84.23077393,-751.4672852,-924.1378784,119.1803894,-796.1142578,-896.5926514,112.4909515,-720.9119263,-968.7015381,88.19992828,-476.1573486,-921.8057251,124.7331161,-433.6947021,-882.2276611,117.6014404,-503.3592224
-980.7699585,84.2243576,-751.4815063,-924.151062,119.1812286,-796.1029053,-896.59552,112.4932861,-720.9088135,-968.699585,88.19558716,-476.149292,-921.8041382,124.7372589,-433.6958618,-882.2229614,117.5832977,-503.365448
-980.7557983,84.20975494,-751.489624,-924.168335,119.1904755,-796.1196289,-896.5918579,112.4938126,-720.9034424,-968.7302856,88.19937897,-476.1386719,-921.8070068,124.7215805,-433.6994019,-882.2355347,117.5884705,-503.3614502
-980.7557983,84.20153809,-751.4959717,-924.145813,119.1827621,-796.1020508,-896.6134644,112.4891357,-720.9000244,-968.7021484,88.19364929,-476.1560059,-921.8214722,124.739151,-433.6886597,-882.2302856,117.5719299,-503.3566589
-980.7475586,84.20515442,-751.5011597,-924.1710815,119.1612167,-796.1135864,-896.5808105,112.4795837,-720.9036255,-968.7365112,88.21244812,-476.1390076,-921.7994385,124.7357864,-433.6900635,-882.223938,117.5732803,-503.3618469
-980.7553711,84.1867218,-751.4870605,-924.1887207,119.1509552,-796.1046143,-896.6018677,112.4790268,-720.8926392,-968.7352905,88.19625854,-476.1636658,-921.7929688,124.7160034,-433.7208557,-882.2376709,117.6008301,-503.3383789
-980.7577515,84.18385315,-751.4912109,-924.1902466,119.1607132,-796.1160889,-896.5859375,112.4755707,-720.8912964,-968.7380371,88.19268036,-476.1433716,-921.9730835,124.920639,-433.3119202,-882.2554932,117.5690689,-503.3396912
-980.7750244,84.18634033,-751.4794922,-924.1942139,119.1405029,-796.1160278,-896.5778198,112.4653778,-720.8959961,-968.7261963,88.18508911,-476.1535645,-921.8164063,124.7384186,-433.6853638,-882.2609863,117.5896149,-503.3583984
-980.7806396,84.18572235,-751.5024414,-924.1876831,119.1340179,-796.1218262,-896.5812378,112.457962,-720.8963013,-968.727356,88.17567444,-476.135437,-921.8218994,124.7329254,-433.6817932,-882.2615967,117.5919342,-503.3532715
-980.7791138,84.17520905,-751.5,-924.1983032,119.1031952,-796.1087036,-896.6046143,112.4671326,-720.8939819,-968.7288818,88.18675995,-476.1548157,-921.8001709,124.7322922,-433.662384,-882.2637939,117.5837326,-503.3669128
-980.7672729,84.15462494,-751.5020142,-924.1845093,119.0864258,-796.1028442,-896.609375,112.4537964,-720.882019,-968.7230835,88.17661285,-476.1703186,-921.8198242,124.743866,-433.6875305,-882.2512207,117.5808792,-503.3710938
-980.7670288,84.16213226,-751.5009155,-924.1968384,119.1038742,-796.1079102,-896.6148682,112.4502411,-720.8922119,-968.7212524,88.17024231,-476.1631775,-921.826355,124.7358475,-433.6756287,-882.2420654,117.5715408,-503.3658447
-980.7750244,84.16509247,-751.5082397,-924.180481,119.0973053,-796.1282349,-896.5916138,112.4201126,-720.9057617,-968.7099609,88.16880798,-476.168396,-921.800354,124.7374496,-433.721283,-882.2381592,117.5676346,-503.3858032
-980.7827759,84.15581512,-751.5039673,-924.2052612,119.0777817,-796.0908203,-896.5934448,112.4488754,-720.9039307,-968.7522583,88.18634796,-476.178009,-921.8015137,124.7218323,-433.7170105,-882.237854,117.5732727,-503.3889771
-980.7789917,84.15727997,-751.5091553,-924.1918335,119.0932541,-796.1244507,-896.5877686,112.4415359,-720.8901978,-968.7226563,88.17036438,-476.1679077,-921.7962036,124.7281265,-433.7252808,-882.2381592,117.5670242,-503.381897
-980.7571411,84.13869476,-751.5215454,-924.1849976,119.0831604,-796.1367798,-896.5940552,112.4475937,-720.9135742,-968.7327881,88.17623901,-476.16922,-921.7977905,124.7312088,-433.7467346,-882.2479858,117.5748138,-503.3868408
-980.77948,84.16117859,-751.5044556,-924.2111206,119.086235,-796.1342773,-896.585083,112.4447861,-720.8894043,-968.7091064,88.16764832,-476.1905823,-921.7974854,124.7062531,-433.7362671,-882.2474365,117.5711899,-503.4101868
-980.7723999,84.14736176,-751.5172729,-924.1845703,119.0869751,-796.1330566,-896.5913086,112.4428024,-720.8955078,-968.7285156,88.15826416,-476.1773071,-921.8067627,124.6970062,-433.7650146,-882.2553101,117.5517044,-503.3995972
-980.7738037,84.14012146,-751.5079346,-924.2088623,119.0842972,-796.1179199,-896.592041,112.4327469,-720.8738403,-968.7393799,88.16132355,-476.1640015,-921.9766846,124.9080887,-433.3451233,-882.258728,117.5846786,-503.3974915
-980.7733765,84.14354706,-751.5118408,-924.2132568,119.0912933,-796.0999146,-896.562561,112.4340668,-720.8965454,-968.7231445,88.14918518,-476.1985168,-921.8329468,124.7422638,-433.7190552,-882.2684326,117.5792389,-503.4048767
-980.7749634,84.14460754,-751.5112305,-924.1531982,119.0802383,-796.0875854,-896.5830688,112.4348984,-720.9004517,-968.7158813,88.151474,-476.1973572,-921.8048706,124.7057724,-433.7388306,-882.253418,117.5502548,-503.3882141
-980.776123,84.14685822,-751.5137329,-924.1990967,119.0780411,-796.0881348,-896.5876465,112.4436188,-720.8904419,-968.7347412,88.16589355,-476.1729431,-921.8275146,124.7340775,-433.7132263,-882.2502441,117.5606079,-503.3900452
-980.7841797,84.13457489,-751.5019531,-924.1704712,119.0698547,-796.1029053,-896.5769653,112.4366684,-720.8809814,-968.736145,88.17290497,-476.1764832,-921.81427,124.7251816,-433.7423401,-882.270874,117.5578461,-503.4065552
-980.7868042,84.13954163,-751.5147095,-924.196106,119.0757523,-796.1018066,-896.5791016,112.4445877,-720.890686,-968.7276611,88.15687561,-476.1766052,-921.8130493,124.7256851,-433.7471619,-882.2495728,117.5380936,-503.4225464
-980.8009644,84.15426636,-751.5114746,-924.1821899,119.0717468,-796.0995483,-896.5745239,112.4344482,-720.8911133,-968.7220459,88.15731812,-476.1940613,-921.8085327,124.7137375,-433.76651,-882.2456055,117.563385,-503.4151917
-980.8066406,84.16172028,-751.5154419,-924.2025757,119.0861206,-796.1160889,-896.578186,112.4337158,-720.8813477,-968.7089233,88.15524292,-476.2026062,-921.8065186,124.7301865,-433.7912292,-882.250061,117.5748367,-503.438446
-980.8046265,84.14705658,-751.5070801,-924.1953735,119.0660477,-796.0935059,-896.5715942,112.4499435,-720.8788452,-968.7174072,88.1887207,-476.184906,-921.8145142,124.7403183,-433.7754822,-882.234375,117.555603,-503.4197998
-980.7957153,84.14616394,-751.5158081,-924.177063,119.0559845,-796.1204224,-896.5914307,112.4315491,-720.8824463,-968.7319336,88.16740417,-476.2026672,-921.8122559,124.7377777,-433.764801,-882.2474976,117.5383377,-503.4234314
-980.8017578,84.14234161,-751.5153809,-924.1992798,119.0912247,-796.1255493,-896.5892944,112.4288559,-720.888855,-968.7122192,88.17649078,-476.190155,-921.802124,124.7335205,-433.7917175,-882.2297974,117.5593414,-503.405426
-980.7987671,84.14286041,-751.5335083,-924.180603,119.0734406,-796.1121826,-896.5892944,112.4380798,-720.8927612,-968.7108154,88.18122101,-476.1907349,-921.7919922,124.7466888,-433.793396,-882.2115479,117.5665741,-503.4295654
-980.803833,84.15732574,-751.5072021,-924.1886597,119.0666504,-796.1395264,-896.5750732,112.4134293,-720.8974609,-968.7067871,88.16876221,-476.2150879,-921.7923584,124.7408295,-433.787323,-882.2172241,117.5610657,-503.4447632
-980.7998047,84.15094757,-751.515564,-924.164917,119.0792084,-796.1445923,-896.5789185,112.4339294,-720.9020996,-968.704895,88.19113922,-476.1819153,-921.7913208,124.740036,-433.8108521,-882.2223511,117.5821152,-503.426239
